id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,coordinate
79067,Townhouse in Brooklyn · ★4.73 · 3 bedrooms · 4 beds · 2.5 baths,425506,Bliss,Brooklyn,Clinton Hill,Entire home/apt,330,48,15,11/6/2019,0.15,1,178,0,,"40.68337,-73.96253"
80493,Rental unit in New York · ★4.41 · 1 bedroom · 2 beds · 1 shared bath,434987,Jennifer,Manhattan,East Village,Private room,65,30,233,9/16/2023,1.53,1,34,24,,"40.722599029541,-73.9854507446289"
80684,Boutique hotel in Brooklyn · ★5.0 · 1 bedroom · 2 beds · 1 private bath,417504,The Box House Hotel,Brooklyn,Greenpoint,Hotel room,336,1,11,9/12/2022,0.08,30,0,0,Exempt,"40.73756,-73.9535"
80700,Boutique hotel in Brooklyn · ★4.70 · 1 bedroom · 2 beds · 1 private bath,417504,The Box House Hotel,Brooklyn,Greenpoint,Private room,429,1,10,10/22/2022,0.07,30,0,1,Exempt,"40.73777,-73.95366"
80924,Townhouse in Brooklyn · ★4.86 · 3 bedrooms · 5 beds · 1.5 baths,438133,Ellis,Brooklyn,Park Slope,Entire home/apt,160,30,37,2/18/2020,0.31,2,59,0,,"40.67407,-73.98105"
81739,Boutique hotel in Brooklyn · 1 bedroom · 2 beds · 1 private bath,417504,The Box House Hotel,Brooklyn,Greenpoint,Private room,429,1,2,5/12/2011,0.01,30,0,0,Exempt,"40.73777,-73.95366"
82638,Rental unit in New York · ★4.79 · 1 bedroom · 1 bed · 1 bath,449787,Sarah,Manhattan,East Village,Entire home/apt,136,31,281,6/2/2023,1.85,1,319,4,,"40.72408,-73.98154"
82928,Townhouse in Brooklyn · ★4.91 · 2 bedrooms · 3 beds · 1 bath,451545,Ruthven,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,30,78,9/15/2023,0.83,1,301,2,,"40.68433,-73.94469"
83243,Rental unit in Brooklyn · ★4.43 · 1 bedroom · 2 beds · 1 bath,453519,Julian,Brooklyn,Bushwick,Entire home/apt,77,30,256,5/24/2023,1.68,1,349,4,,"40.68769,-73.91788"
83474,Bed and breakfast in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,260682,Matthew,Brooklyn,Downtown Brooklyn,Private room,184,30,6,4/15/2015,0.04,1,330,0,,"40.69132,-73.98573"
84010,Boutique hotel in Brooklyn · ★4.89 · 1 bedroom · 1 bed · 1 private bath,417504,The Box House Hotel,Brooklyn,Greenpoint,Hotel room,270,1,28,9/16/2023,0.19,30,153,6,Exempt,"40.73777,-73.95366"
89427,Rental unit in Brooklyn · 1 bedroom · 1.5 baths,116599,Sahr,Brooklyn,Clinton Hill,Entire home/apt,650,30,0,,,3,359,0,,"40.68513,-73.96648"
89621,Rental unit in Brooklyn · ★4.45 · 2 bedrooms · 2 beds · 1 bath,209460,Marylyn Palmer,Brooklyn,Crown Heights,Entire home/apt,105,30,240,6/15/2022,1.62,4,365,0,,"40.67823,-73.94719"
92242,Rental unit in New York · ★4.47 · 2 bedrooms · 2 beds · 1 bath,496426,Mike,Manhattan,Lower East Side,Entire home/apt,429,30,81,12/22/2017,0.53,1,18,0,,"40.71974,-73.98393"
93313,Loft in Brooklyn · ★4.71 · 2 bedrooms · 4 beds · 1 bath,25183,Nathalie,Brooklyn,Bedford-Stuyvesant,Entire home/apt,165,30,167,9/13/2023,1.11,2,328,27,,"40.68413,-73.93817"
94783,Rental unit in Brooklyn · ★4.86 · 1 bedroom · 1 bed · 1.5 baths,473113,Keishera,Brooklyn,Crown Heights,Entire home/apt,145,30,149,9/13/2023,0.98,1,314,10,Exempt,"40.6736,-73.9551"
96471,Condo in Brooklyn · ★5.0 · 1 bedroom · 3 beds · 1.5 baths,116599,Sahr,Brooklyn,Clinton Hill,Private room,171,30,13,12/10/2019,0.09,3,365,0,,"40.68513,-73.96648"
98663,Rental unit in New York · ★4.81 · 1 bedroom · 1 bed · 1 bath,520279,Peter Michael,Manhattan,Chelsea,Entire home/apt,150,30,19,6/11/2018,0.13,1,274,0,,"40.75077,-73.99657"
100186,Rental unit in Brooklyn · ★4.94 · 1 bedroom · 1 bed · 1 bath,526805,Mi,Brooklyn,Gowanus,Entire home/apt,130,30,119,6/17/2023,0.79,1,13,5,,"40.66952,-73.99201"
100368,Rental unit in New York · ★4.80 · 1 bedroom · 1 bed · 1 bath,526105,Scott,Manhattan,Chelsea,Entire home/apt,202,30,38,7/31/2023,0.26,1,279,2,,"40.74056,-74.00143"
101053,Rental unit in Brooklyn · ★4.90 · 3 bedrooms · 3 beds · 2 baths,530032,Lee And Tara,Brooklyn,Williamsburg,Private room,175,60,38,7/12/2021,0.25,1,0,0,,"40.71116,-73.95484"
103161,Rental unit in Brooklyn · ★4.79 · 1 bedroom · 2 beds · 1 bath,465278,Ade,Brooklyn,Williamsburg,Entire home/apt,255,30,148,5/5/2023,1.21,1,300,3,,"40.71551,-73.96274"
103311,Boutique hotel in Brooklyn · ★4.17 · 2 bedrooms · 3 beds · 1 private bath,417504,The Box House Hotel,Brooklyn,Greenpoint,Private room,599,1,9,5/19/2018,0.06,30,0,0,,"40.73778,-73.95366"
105469,Rental unit in Rockaway Beach · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,547386,Michelle,Queens,Rockaway Beach,Private room,114,30,17,9/17/2021,0.11,1,90,0,,"40.58603,-73.8145"
106363,Rental unit in New York · ★4.86 · 1 bedroom · 1 bed · 1.5 baths,551055,Alicia,Manhattan,Harlem,Private room,92,30,464,8/31/2023,3.08,1,236,19,,"40.82772,-73.95284"
106906,Condo in Brooklyn · ★4.90 · 2 bedrooms · 2 beds · 1 bath,553964,Justine,Brooklyn,Clinton Hill,Entire home/apt,185,45,12,1/5/2016,0.08,1,154,0,,"40.68615,-73.96769"
107630,Home in Brooklyn · ★4.76 · 1 bedroom · 2 beds · 1 bath,306739,Maya,Brooklyn,Greenpoint,Entire home/apt,225,30,348,9/8/2023,2.32,2,143,25,,"40.72741,-73.95466"
112304,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,573316,Kelli,Manhattan,Harlem,Private room,90,30,1,1/2/2016,0.01,1,0,0,,"40.8069,-73.95372"
112435,Home in Brooklyn · ★4.62 · 1 bedroom · 1 bed · 1 bath,181376,Carol,Brooklyn,Fort Greene,Private room,95,30,177,2/16/2020,1.18,2,335,0,,"40.69132,-73.97306"
113265,Rental unit in Brooklyn · ★4.75 · 1 bedroom · 1 bed · 1 private bath,314582,Anthony,Brooklyn,Crown Heights,Private room,60,30,274,4/23/2023,1.83,2,345,1,,"40.67582,-73.9518"
115535,Rental unit in New York · ★4.76 · 1 bedroom · 1 bed · 1 shared bath,567187,Jane,Manhattan,Harlem,Private room,65,30,34,10/30/2019,0.23,1,75,0,,"40.82402,-73.95263"
115748,Rental unit in Long Island City · ★4.63 · 1 bedroom · 1 bed · 1 bath,585166,Lilly,Queens,Astoria,Entire home/apt,110,30,42,9/23/2023,0.29,1,70,3,,"40.76406,-73.92266"
116551,Rental unit in New York · ★4.49 · Studio · 2 beds · 1 bath,497672,Cynthia And  Charlie,Manhattan,Harlem,Entire home/apt,78,30,176,9/3/2023,1.17,1,75,3,,"40.80384,-73.95123"
118061,Rental unit in Brooklyn · ★4.81 · 2 bedrooms · 2 beds · 1 bath,2248897,Roberta,Brooklyn,Bedford-Stuyvesant,Entire home/apt,130,30,90,11/29/2022,0.62,1,248,1,,"40.68462,-73.92895"
121687,Rental unit in Brooklyn · ★4.45 · 1 bedroom · 1 bed · 1 bath,262812,Vikram,Brooklyn,Williamsburg,Entire home/apt,200,30,57,8/12/2021,0.39,1,153,0,,"40.71983,-73.95992"
125163,Home in Brooklyn · ★4.85 · 1 bedroom · 1 bed · 1 private bath,622855,Desmond,Brooklyn,Bedford-Stuyvesant,Private room,99,30,87,9/14/2023,0.71,2,343,21,,"40.68595,-73.92923"
126816,Rental unit in New York · ★3.67 · 1 bedroom · 1 bed · 2 baths,620288,Eric,Manhattan,Upper West Side,Private room,85,30,3,11/6/2014,0.02,1,0,0,,"40.79907,-73.96517"
128975,Rental unit in New York · ★4.63 · 1 bedroom · 2 beds · 1 bath,256161,Wayne,Manhattan,Harlem,Entire home/apt,143,30,131,10/31/2020,0.87,4,341,0,,"40.81127,-73.94561"
133025,Rental unit in New York · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,653405,Tracy,Manhattan,Murray Hill,Private room,68,30,148,2/21/2023,0.99,1,192,3,,"40.74564,-73.97782"
134934,Rental unit in Brooklyn · ★4.58 · 2 bedrooms · 1 bed · 1 bath,652842,Giovanni,Brooklyn,Williamsburg,Entire home/apt,250,30,27,12/7/2019,0.25,1,0,0,,"40.71771,-73.95849"
135465,Rental unit in Brooklyn · ★4.81 · 1 bedroom · 1 bed · 1 bath,663879,Christopher,Brooklyn,Fort Greene,Entire home/apt,170,30,133,8/30/2023,0.91,1,227,12,,"40.68646,-73.97548"
136493,Townhouse in Brooklyn · ★4.86 · 3 bedrooms · 3 beds · 2.5 baths,663384,Irena,Brooklyn,Park Slope,Entire home/apt,325,30,42,8/29/2023,0.31,1,0,6,,"40.67494,-73.97792"
139624,Rental unit in Brooklyn · ★4.38 · 1 bedroom · 1 bed · 1 bath,680818,Jessica,Brooklyn,Crown Heights,Entire home/apt,62,30,85,8/2/2023,0.58,1,0,4,,"40.67478,-73.95165"
140133,Rental unit in Brooklyn · ★4.93 · Studio · 3 beds · 1 bath,622866,Daniel,Brooklyn,Williamsburg,Entire home/apt,295,30,182,8/21/2023,1.23,1,184,4,,"40.71347,-73.96035"
141154,Rental unit in Brooklyn · ★4.71 · Studio · 2 beds · 1 bath,686768,Mark,Brooklyn,Boerum Hill,Entire home/apt,100,30,263,3/11/2020,1.78,1,61,0,,"40.6857,-73.98131"
141335,Home in Brooklyn · ★4.45 · 3 bedrooms · 4 beds · 2 baths,687361,Orna,Brooklyn,Park Slope,Entire home/apt,900,30,41,5/29/2023,0.3,2,365,2,,"40.67487,-73.97637"
142069,Rental unit in New York · ★4.60 · Studio · 1 bed · 1 bath,277747,Josh,Manhattan,East Village,Entire home/apt,100,30,22,11/10/2014,0.15,1,0,0,,"40.72506,-73.97906"
144087,Rental unit in New York · ★4.90 · 2 bedrooms · 3 beds · 1 bath,616825,Rinaldo & Jessa,Manhattan,Harlem,Entire home/apt,249,30,30,10/30/2022,0.2,2,200,1,,"40.80687,-73.95333"
144148,Rental unit in New York · ★4.53 · 1 bedroom · 1 bed · 1 bath,299755,Jonathan,Manhattan,East Village,Private room,77,30,32,1/5/2016,0.29,1,0,0,,"40.72297,-73.9851"
146726,Home in New York · ★4.75 · 1 bedroom · 1 bed · 1.5 baths,709334,Julie,Manhattan,Harlem,Entire home/apt,175,30,18,1/5/2018,0.12,1,244,0,,"40.80392,-73.94765"
148201,Rental unit in New York · ★4.88 · 1 bedroom · 1 bed · 1 bath,715807,John,Manhattan,West Village,Entire home/apt,175,30,18,5/31/2013,0.12,1,0,0,,"40.7304,-74.00228"
148825,Rental unit in New York · ★4.75 · 2 bedrooms · 2 beds · 1 bath,718349,Alan,Manhattan,Upper West Side,Entire home/apt,193,30,301,9/25/2023,2.16,2,210,30,,"40.79999,-73.96338"
150804,Rental unit in New York · ★4.98 · 2 bedrooms · 3 beds · 2 baths,726333,Peter,Manhattan,Lower East Side,Entire home/apt,375,30,56,9/21/2023,0.38,1,107,18,,"40.7203,-73.98424"
150989,Rental unit in Brooklyn · ★4.95 · 1 bedroom · 1 bed · 1 bath,727084,Daniela,Brooklyn,Williamsburg,Entire home/apt,140,30,19,2/6/2022,0.13,1,0,0,,"40.71584,-73.96355"
157673,Loft in Brooklyn · ★4.44 · 1 bedroom · 1 bed · 1 bath,757166,Tokunbo,Brooklyn,Bedford-Stuyvesant,Entire home/apt,65,30,92,11/6/2020,0.62,1,358,0,,"40.68096,-73.94062"
158061,Home in Brooklyn · ★4.54 · 1 bedroom · 1 bed · 1 bath,758441,Fred,Brooklyn,Bedford-Stuyvesant,Private room,165,30,27,10/8/2017,0.18,4,365,0,,"40.68511,-73.91927"
159913,Rental unit in New York · ★4.92 · 1 bedroom · 2 beds · 1 shared bath,759883,Kaye,Manhattan,Chelsea,Private room,225,30,27,12/16/2019,0.37,2,351,0,,"40.74389,-74.00068"
162493,Townhouse in Brooklyn · ★4.98 · 3 bedrooms · 3 beds · 2.5 baths,776490,Andres,Brooklyn,Williamsburg,Private room,514,31,54,9/13/2023,0.55,1,287,6,,"40.71174,-73.95798"
163814,Townhouse in New York · ★4.17 · 1 bedroom · 3 beds · 1 private bath,627217,Seith,Manhattan,East Village,Private room,209,30,463,9/25/2023,3.14,1,320,46,,"40.72641,-73.98711"
166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,Giancarlo,Manhattan,Upper West Side,Entire home/apt,250,31,194,7/9/2023,1.31,1,92,3,,"40.79864,-73.96209"
166172,Rental unit in Brooklyn · ★4.54 · 1 bedroom · 1 bed · 1 shared bath,792159,Wanda,Brooklyn,Bushwick,Private room,55,30,62,9/29/2019,0.5,1,0,0,,"40.68478,-73.9066"
166983,Rental unit in Brooklyn · ★4.83 · 3 bedrooms · 4 beds · 2 baths,795640,Jilly,Brooklyn,Carroll Gardens,Entire home/apt,350,30,6,8/8/2015,0.04,1,0,0,,"40.68194,-73.99708"
168123,Guest suite in Brooklyn · ★4.61 · 1 bedroom · 1 bed · 1 bath,720558,Sara,Brooklyn,Windsor Terrace,Entire home/apt,140,30,120,8/31/2023,0.82,1,146,2,,"40.65891,-73.98556"
169306,Home in Bronx · ★4.46 · 1 bedroom · 1 bed · 1 shared bath,806214,Vanessa,Bronx,University Heights,Private room,45,30,167,9/9/2023,1.13,1,300,7,,"40.85981,-73.9063"
169464,Loft in Brooklyn · ★4.64 · 1 bedroom · 2 beds · 1 bath,806774,Ali & SweetPea,Brooklyn,Williamsburg,Entire home/apt,85,30,98,3/18/2020,0.66,2,12,0,,"40.70829,-73.96564"
169483,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,807642,Jeffrey,Brooklyn,Gravesend,Entire home/apt,236,30,0,,,2,2,0,,"40.60602,-73.97076"
170420,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 bath,812814,Lena,Manhattan,East Harlem,Entire home/apt,79,30,15,2/15/2016,0.1,1,0,0,,"40.79179,-73.93972"
170761,Rental unit in Brooklyn · ★4.91 · 1 bedroom · 1 bed · 1.5 shared baths,67778,Douglas,Brooklyn,Fort Greene,Private room,85,30,177,9/13/2023,1.54,2,191,59,,"40.6888570068953,-73.977716083442"
171562,Condo in New York · ★4.90 · Studio · 2 beds · 1 bath,60923,Omri,Manhattan,Chelsea,Entire home/apt,230,60,32,9/27/2023,0.22,1,113,5,,"40.74937,-73.99467"
173151,Rental unit in Brooklyn · ★4.81 · 1 bedroom · 1 bed · 1 private bath,826459,Jane,Brooklyn,Greenpoint,Private room,78,30,262,3/8/2020,1.77,1,57,0,,"40.72852,-73.95655"
174966,Condo in New York · ★4.96 · 2 bedrooms · 3 beds · 2.5 baths,836168,Henry,Manhattan,Upper West Side,Entire home/apt,2500,30,26,1/20/2016,0.18,10,364,0,,"40.7751,-73.98595"
176135,Rental unit in Brooklyn · ★4.68 · 1 bedroom · 1 bed · 1 bath,842125,Jenna,Brooklyn,Crown Heights,Entire home/apt,110,30,33,8/9/2019,0.22,1,9,0,,"40.67545,-73.96096"
177495,Condo in New York · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,848960,Amit,Manhattan,Chelsea,Entire home/apt,550,30,5,6/24/2019,0.07,1,0,0,,"40.74088,-73.99538"
177606,Condo in New York · ★4.78 · 1 bedroom · 1 bed · 1 private bath,849492,Kathrine,Manhattan,Kips Bay,Private room,189,30,126,7/9/2023,0.86,1,315,10,,"40.74045,-73.9749"
179741,Rental unit in New York · ★4.95 · 2 bedrooms · 3 beds · 1 bath,314941,Tony,Manhattan,Nolita,Entire home/apt,399,30,19,7/28/2022,0.13,3,273,0,,"40.72212,-73.99638"
182069,Rental unit in New York · ★4.77 · 2 bedrooms · 1 bed · 1 bath,39260,Mat,Manhattan,East Harlem,Entire home/apt,90,30,122,4/30/2023,0.83,1,347,1,,"40.78923,-73.946"
182177,Guest suite in Bronx · ★4.68 · 1 bedroom · 2 beds · 1 bath,873273,Christian & Carla,Bronx,Allerton,Entire home/apt,150,60,345,7/28/2023,2.35,2,329,17,,"40.86502,-73.85496"
187566,Rental unit in Brooklyn · ★4.83 · 1 bedroom · 1 bed · 1 bath,279078,Andrew & Markus,Brooklyn,Bedford-Stuyvesant,Entire home/apt,139,30,243,9/17/2023,1.66,1,95,30,,"40.6926,-73.9505"
187986,Rental unit in New York · 2 bedrooms · 2 beds · 1.5 baths,904833,Daniel,Manhattan,Chelsea,Entire home/apt,250,30,2,8/28/2015,0.01,1,0,0,,"40.73862,-73.99758"
188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,Leslie,Manhattan,East Village,Entire home/apt,165,30,63,1/12/2018,0.44,1,0,0,,"40.73345,-73.98809"
189181,Condo in New York · 2 bedrooms · 2 beds · 1 private bath,912541,David,Manhattan,Chelsea,Private room,282,30,1,4/20/2014,0.01,1,0,0,,"40.74907,-74.00281"
189732,Home in Brooklyn · ★4.80 · 1 bedroom · 5 beds · 1.5 shared baths,489400,O'Dell,Brooklyn,East New York,Private room,142,30,308,9/26/2023,2.1,3,330,32,,"40.67346,-73.87263"
189787,Rental unit in Brooklyn · ★4.64 · 1 bedroom · 1 bed · 1 bath,915640,Sundiata,Brooklyn,Crown Heights,Entire home/apt,108,30,103,1/1/2020,0.7,1,0,0,,"40.66941,-73.94988"
190968,Rental unit in Brooklyn · ★4.77 · 1 bedroom · 1 bed · 1 bath,922922,Karen,Brooklyn,Prospect Heights,Entire home/apt,175,30,37,12/28/2019,0.25,1,0,0,,"40.67914,-73.96443"
190974,Rental unit in Brooklyn · ★4.70 · 1 bedroom · 2 beds · 1 bath,874471,Alan,Brooklyn,Park Slope,Entire home/apt,130,30,312,9/11/2023,2.23,1,306,46,,"40.66836,-73.98166"
195123,Rental unit in New York · ★4.60 · 1 bedroom · 1 bed · 1.5 shared baths,940724,Susan,Manhattan,Washington Heights,Private room,75,30,232,1/11/2020,1.57,1,365,0,,"40.83338,-73.94326"
195240,Rental unit in Brooklyn · ★4.66 · 1 bedroom · 1 bed · 1 shared bath,949221,Dennis,Brooklyn,Flatbush,Private room,60,30,90,12/4/2022,0.66,1,87,1,,"40.65468,-73.95721"
195989,Rental unit in Brooklyn · ★4.93 · 1 bedroom · 1 bed · 1 private bath,611716,Elizabeth,Brooklyn,Park Slope,Private room,99,3,229,7/31/2023,1.56,1,53,4,,"40.6767158,-73.9818207"
197942,Townhouse in Brooklyn · ★4.81 · 1 bedroom · 1 bed · 1 private bath,289135,Toni,Brooklyn,Bedford-Stuyvesant,Private room,194,30,253,9/25/2023,1.73,2,312,16,,"40.6836,-73.95445"
198478,Rental unit in New York · ★4.83 · 1 bedroom · 1 bed · 1 bath,968805,Lennay,Manhattan,Upper East Side,Private room,90,30,41,8/14/2023,0.39,1,118,1,,"40.7794,-73.95096"
199733,Townhouse in Brooklyn · ★4.54 · Studio · 1 bed · 1 bath,241559,Demi,Brooklyn,Crown Heights,Entire home/apt,105,30,131,8/19/2023,0.9,1,334,1,,"40.67635,-73.96108"
201514,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,985846,Tere,Manhattan,Harlem,Entire home/apt,150,30,1,10/5/2017,0.01,1,0,0,,"40.82553,-73.94511"
201992,Rental unit in Brooklyn · ★4.84 · 1 bedroom · 2 beds · 1 bath,988350,Andrea,Brooklyn,Park Slope,Entire home/apt,190,30,106,7/2/2019,0.91,1,356,0,,"40.67466,-73.97853"
202273,Rental unit in Brooklyn · ★4.41 · 1 bedroom · 1 bed · 1 bath,918087,Jacqui,Brooklyn,Bedford-Stuyvesant,Private room,55,30,72,12/26/2016,0.49,3,0,0,,"40.68702,-73.94917"
203901,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 bath,1000477,Elizabeth,Manhattan,Upper East Side,Entire home/apt,190,30,8,9/18/2016,0.05,1,0,0,,"40.76922,-73.95648"
204065,Home in Brooklyn · ★4.60 · 2 bedrooms · 5 beds · 1 bath,51038,Erica,Brooklyn,Clinton Hill,Entire home/apt,498,30,113,9/3/2023,0.77,2,362,15,,"40.687,-73.96149"
205867,Rental unit in Brooklyn · ★4.76 · 1 bedroom · 3 beds · 1 bath,1012691,Tiffaney,Brooklyn,Williamsburg,Entire home/apt,120,30,147,9/10/2023,1.05,1,118,26,,"40.72002,-73.94238"
206316,Rental unit in Brooklyn · ★4.75 · Studio · 2 beds · 1 bath,1014639,Brett,Brooklyn,Fort Greene,Entire home/apt,157,30,4,8/27/2018,0.05,1,0,0,,"40.6878,-73.97253"
206957,Houseboat in Brooklyn · ★4.61 · 1 bedroom · 4 beds · 1 private bath,1018472,Angus,Brooklyn,Sheepshead Bay,Private room,72,30,129,7/26/2019,0.88,2,60,0,,"40.5847,-73.94088"
208148,Rental unit in Brooklyn · ★4.82 · 1 bedroom · 1 bed · 1 bath,1024355,Martina,Brooklyn,Williamsburg,Entire home/apt,185,30,14,8/31/2015,0.1,1,0,0,,"40.71955,-73.95471"
208889,Rental unit in Brooklyn · ★4.58 · 2 bedrooms · 2 beds · 1 bath,1029021,Jameelah,Brooklyn,Bedford-Stuyvesant,Entire home/apt,91,30,62,6/20/2023,0.42,4,219,4,,"40.69049,-73.93212"
209310,Condo in Queens · ★4.90 · 1 bedroom · 2 beds · 1 shared bath,1031148,Iulia,Queens,Sunnyside,Private room,58,30,299,8/14/2023,2.13,1,232,12,,"40.73877,-73.92557"
212109,Rental unit in New York · ★5.0 · 2 bedrooms · 2 beds · 1 shared bath,666271,Susan,Manhattan,West Village,Private room,92,31,12,9/13/2022,0.12,1,278,0,,"40.73814,-74.00811"
212544,Rental unit in Brooklyn · ★4.67 · 1 bedroom · 1 bed · 1.5 baths,1096084,Daniel,Brooklyn,Gowanus,Entire home/apt,100,30,9,6/23/2016,0.06,1,0,0,,"40.67828,-73.98414"
213330,Rental unit in New York · ★4.97 · 1 bedroom · 1 bed · 2 baths,800223,Nader,Manhattan,Lower East Side,Private room,199,30,59,9/19/2023,0.58,1,128,12,,"40.71724,-73.99054"
214917,Guest suite in Staten Island · 1 bedroom · 2 beds · 1 bath,1109658,Carmel,Staten Island,Emerson Hill,Entire home/apt,76,30,2,2/8/2018,0.02,1,0,0,,"40.60742,-74.14388"
216080,Home in Brooklyn · ★4.92 · 1 bedroom · 1 bed · 1 private bath,17571,Jane,Brooklyn,Fort Greene,Private room,180,30,155,7/26/2023,1.06,2,345,18,,"40.69062,-73.97354"
218358,Rental unit in New York · ★4.74 · 1 bedroom · 1 bed · 1 shared bath,1129218,Orlando,Manhattan,Harlem,Private room,70,30,29,9/10/2023,0.27,1,283,2,,"40.80592,-73.95172"
219066,Rental unit in Brooklyn · ★4.88 · 1 bedroom · 1 bed · 1 bath,447754,Yana,Brooklyn,Bensonhurst,Entire home/apt,110,30,32,8/29/2023,0.22,1,336,2,,"40.61943,-73.99232"
219922,Townhouse in New York · ★4.75 · 1 bedroom · 2 beds · 1 shared bath,1139574,Carmel,Manhattan,Harlem,Private room,90,30,37,10/23/2019,0.27,1,89,0,,"40.81553,-73.95438"
220563,Rental unit in Brooklyn · ★4.72 · 1 bedroom · 1 bed · 1 bath,918087,Jacqui,Brooklyn,Bedford-Stuyvesant,Private room,75,30,59,1/5/2017,0.4,3,0,0,,"40.68788,-73.95014"
222304,Rental unit in New York · ★4.80 · 1 bedroom · 1 bed · 1 bath,1153993,Anton,Manhattan,Chelsea,Entire home/apt,139,30,36,6/30/2023,0.25,1,68,1,,"40.7401,-74.00019"
222913,Rental unit in New York · ★4.67 · 2 bedrooms · 2 beds · 1 bath,1157620,Rachel,Manhattan,Lower East Side,Entire home/apt,220,30,230,1/3/2022,1.6,1,365,0,,"40.71254,-73.98352"
223930,Rental unit in Brooklyn · ★4.81 · 1 bedroom · 1 bed · 1 bath,1164642,Rosalynn,Brooklyn,Prospect Heights,Entire home/apt,150,30,21,6/23/2019,0.14,1,363,0,,"40.67319,-73.96804"
224004,Rental unit in New York · ★4.57 · 1 bedroom · 1 bed · 1 shared bath,1165231,Deirdre,Manhattan,Harlem,Private room,100,30,71,8/5/2023,0.49,1,29,3,,"40.80529,-73.95307"
225354,Rental unit in Brooklyn · ★4.80 · 1 bedroom · 1 bed · 1 bath,1158300,Camila,Brooklyn,Williamsburg,Entire home/apt,180,30,11,9/1/2019,0.08,1,290,0,,"40.71085,-73.96672"
225976,Rental unit in Staten Island · ★4.57 · 1 bedroom · 1 bed · 1 bath,1177947,Marina,Staten Island,Shore Acres,Entire home/apt,80,30,95,7/15/2023,0.65,1,127,5,,"40.61019,-74.06757"
226021,Rental unit in Brooklyn · ★4.92 · 2 bedrooms · 3 beds · 1 bath,815977,Ryan,Brooklyn,Williamsburg,Entire home/apt,299,30,246,8/24/2023,1.68,2,235,24,,"40.71137,-73.9465"
